deck_A_loss,deck_B_loss,deck_C_loss,deck_D_loss,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,defining_variables.started,defining_variables.stopped,Instructions.started,key_instruct.started,Instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,time_instructions.started,key_instruct_3.started,time_instructions.stopped,key_instruct_3.keys,key_instruct_3.rt,key_instruct_3.duration,countdown.started,text_countdown.started,countdown.stopped,Task.started,current_total.started,deck_A.started,deck_B.started,deck_C.started,deck_D.started,deck_A_label.started,deck_B_label.started,deck_C_label.started,deck_D_label.started,mouse.started,Task.stopped,condition,reward,loss,total,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,gamble_result.started,text.started,gamble_result.stopped,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.10436679100030233,0.10481041599996388,0.10482408300003954,0.13802391600029296,7.8687525830000595,space,7.698361499999919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
,,,,,,,,,,,,,,,,,,,,,,7.86879266599999,7.91398587499998,14.159381916000257,space,6.244049917000211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,0,0,0,0,0,0,0,3,24.21374295800024,,,,,,,,,,,,,,,,14.159423957999934,14.195646665999902,24.168725583000196,24.187250333000065,24.21374295800024,24.21374295800024,24.21374295800024,24.21374295800024,24.21374295800024,24.21374295800024,24.21374295800024,24.21374295800024,24.21374295800024,0.037894415999744524,25.381495832999917,sufficient_time,100,250,1850,[-0.5977777777777777],[0.06444444444444444],[1],[0],[0],[1.1835176249996948],['deck_A'],25.38243433300022,25.39320325000017,28.385370833000252,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,0,0,0,0,0,1,1,8,28.404646040999978,,,,,,,,,,,,,,,,,,,28.385714541000198,28.404646040999978,28.404646040999978,28.404646040999978,28.404646040999978,28.404646040999978,28.404646040999978,28.404646040999978,28.404646040999978,28.404646040999978,0.007770790999984456,29.137672332999955,sufficient_time,100,0,1950,[-0.23333333333333334],[0.03222222222222222],[1],[0],[0],[0.7467895830000089],['deck_B'],29.13818641600028,29.15156233300013,32.136015125000085,32.157524791000014,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,1250,50,250,0,0,0,0,0,2,2,0,32.157524791000014,,,,,,,,,,,,,,,,,,,32.13643795799999,32.157524791000014,32.157524791000014,32.157524791000014,32.157524791000014,32.157524791000014,32.157524791000014,32.157524791000014,32.157524791000014,32.157524791000014,0.0038204590000532335,32.830184375000044,sufficient_time,50,50,1950,[0.11555555555555555],[0.024444444444444446],[1],[0],[0],[0.6875145829999383],['deck_C'],32.83069116600018,32.839717415999985,35.825514915999975,35.840637625,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,0,0,0,0,0,3,3,4,35.840637625,,,,,,,,,,,,,,,,,,,35.82589125000004,35.840637625,35.840637625,35.840637625,35.840637625,35.840637625,35.840637625,35.840637625,35.840637625,35.840637625,0.01008937500000684,36.16355429100031,sufficient_time,50,0,2000,[0.5522222222222222],[0.10555555555555556],[1],[0],[0],[0.32239795800023785],['deck_D'],36.16408583300017,36.17251695799996,39.15936158300019,39.17919024999992,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,0,0,0,0,0,4,4,9,39.17919024999992,,,,,,,,,,,,,,,,,,,39.15976816600005,39.17919024999992,39.17919024999992,39.17919024999992,39.17919024999992,39.17919024999992,39.17919024999992,39.17919024999992,39.17919024999992,39.17919024999992,0.0003070419998039142,39.48774175000017,sufficient_time,50,0,2050,[0.1988888888888889],[0.052222222222222225],[1],[0],[0],[0.3226755000000594],['deck_C'],39.4882433329999,39.493826291000005,42.47702833299991,42.495694041000206,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,0,0,0,0,0,5,5,7,42.495694041000206,,,,,,,,,,,,,,,,,,,42.47744525000007,42.495694041000206,42.495694041000206,42.495694041000206,42.495694041000206,42.495694041000206,42.495694041000206,42.495694041000206,42.495694041000206,42.495694041000206,0.007637292000254092,44.020907250000164,sufficient_time,100,0,2150,[-0.2511111111111111],[0.06666666666666667],[1],[0],[0],[1.5246212910001304],['deck_B'],44.021437958000206,44.029465625000284,47.019177958,47.03944720800018,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,0,0,0,0,0,6,6,6,47.03944720800018,,,,,,,,,,,,,,,,,,,47.019580041000154,47.03944720800018,47.03944720800018,47.03944720800018,47.03944720800018,47.03944720800018,47.03944720800018,47.03944720800018,47.03944720800018,47.03944720800018,0.0027256250000391447,47.30922412500013,sufficient_time,100,0,2250,[-0.2511111111111111],[0.06666666666666667],[1],[0],[0],[0.28437374999975873],['deck_B'],47.30976766599997,47.319096125000215,50.303005083000244,50.32322525000018,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,0,0,0,0,0,7,7,5,50.32322525000018,,,,,,,,,,,,,,,,,,,50.303425708000304,50.32322525000018,50.32322525000018,50.32322525000018,50.32322525000018,50.32322525000018,50.32322525000018,50.32322525000018,50.32322525000018,50.32322525000018,0.013631207999878825,50.813676041000235,sufficient_time,100,0,2350,[-0.24666666666666667],[0.06666666666666667],[1],[0],[0],[0.4898130830001719],['deck_B'],50.81419400000004,50.819254750000255,53.80335029100024,53.82499387500002,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,0,0,0,0,0,8,8,2,53.82499387500002,,,,,,,,,,,,,,,,,,,53.803779290999955,53.82499387500002,53.82499387500002,53.82499387500002,53.82499387500002,53.82499387500002,53.82499387500002,53.82499387500002,53.82499387500002,53.82499387500002,0.010986292000325193,54.170682124999985,sufficient_time,100,0,2450,[-0.24666666666666667],[0.06666666666666667],[1],[0],[0],[0.3450810409999576],['deck_B'],54.171182583000245,54.17626525000014,57.16054737500008,57.18019341600029,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,0,0,0,0,0,9,9,1,57.18019341600029,,,,,,,,,,,,,,,,,,,57.160895625000194,57.18019341600029,57.18019341600029,57.18019341600029,57.18019341600029,57.18019341600029,57.18019341600029,57.18019341600029,57.18019341600029,57.18019341600029,0.009198541999921872,57.70502412499991,sufficient_time,100,250,2300,[-0.5522222222222222],[0.04888888888888889],[1],[0],[0],[0.5242433329999585],['deck_A'],57.70555841600026,57.71894724999993,60.703582375000224,60.73352458299996,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,1,0,1,0,0,0,0,2,60.73352458299996,,,,,,,,,,,,,,,,,,,60.71496079100007,60.73352458299996,60.73352458299996,60.73352458299996,60.73352458299996,60.73352458299996,60.73352458299996,60.73352458299996,60.73352458299996,60.73352458299996,0.013106375000006665,61.703635374999976,sufficient_time,100,0,2400,[-0.2788888888888889],[0.08888888888888889],[1],[0],[0],[0.9843364580001435],['deck_B'],61.7045081250003,61.712713291,64.70370037500015,64.72470141600024,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,1,0,1,0,0,1,1,5,64.72470141600024,,,,,,,,,,,,,,,,,,,64.70411108300004,64.72470141600024,64.72470141600024,64.72470141600024,64.72470141600024,64.72470141600024,64.72470141600024,64.72470141600024,64.72470141600024,64.72470141600024,0.004166291000274214,65.064477291,sufficient_time,100,0,2500,[-0.21333333333333335],[0.10777777777777778],[1],[0],[0],[0.3551370830000451],['deck_B'],65.06499350000013,65.08650274999991,68.069924291,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,1,0,1,0,0,2,2,7,68.0909274999999,,,,,,,,,,,,,,,,,,,68.07033924999996,68.0909274999999,68.0909274999999,68.0909274999999,68.0909274999999,68.0909274999999,68.0909274999999,68.0909274999999,68.0909274999999,68.0909274999999,0.009904541000196332,68.45866941600025,sufficient_time,100,0,2600,[-0.21777777777777776],[0.07777777777777778],[1],[0],[0],[0.38314649999983885],['deck_B'],68.45918695799992,68.47122887500018,71.45941008299997,71.48145687500028,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,1,0,1,0,0,3,3,3,71.48145687500028,,,,,,,,,,,,,,,,,,,71.45984412500002,71.48145687500028,71.48145687500028,71.48145687500028,71.48145687500028,71.48145687500028,71.48145687500028,71.48145687500028,71.48145687500028,71.48145687500028,0.006965416000184632,71.83135833300003,sufficient_time,100,0,2700,[-0.21777777777777776],[0.07777777777777778],[1],[0],[0],[0.36454150000008667],['deck_B'],71.8318762910003,71.85313554100003,74.83664933299997,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,1,0,1,0,0,4,4,9,74.858397083,,,,,,,,,,,,,,,,,,,74.83708262500022,74.858397083,74.858397083,74.858397083,74.858397083,74.858397083,74.858397083,74.858397083,74.858397083,74.858397083,0.010773375000098895,75.54269870799999,sufficient_time,100,0,2800,[-0.21777777777777776],[0.07777777777777778],[1],[0],[0],[0.6993781249998392],['deck_B'],75.54326033300003,75.55311495800015,78.53725350000013,78.55796791600005,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,1,0,1,0,0,5,5,4,78.55796791600005,,,,,,,,,,,,,,,,,,,78.53768379100029,78.55796791600005,78.55796791600005,78.55796791600005,78.55796791600005,78.55796791600005,78.55796791600005,78.55796791600005,78.55796791600005,78.55796791600005,-0.0009810830001697468,79.18148012500023,sufficient_time,100,0,2900,[-0.21777777777777776],[0.07777777777777778],[1],[0],[0],[0.6385302499998033],['deck_B'],79.1820016659999,79.1875285000001,82.17065208300028,82.1910038330002,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,1250,50,250,1,0,1,0,0,6,6,0,82.1910038330002,,,,,,,,,,,,,,,,,,,82.1710593329999,82.1910038330002,82.1910038330002,82.1910038330002,82.1910038330002,82.1910038330002,82.1910038330002,82.1910038330002,82.1910038330002,82.1910038330002,0.009175000000141154,82.46532466600001,sufficient_time,100,1250,1750,[-0.21777777777777776],[0.07777777777777778],[1],[0],[0],[0.2737041249997674],['deck_B'],82.46583362499996,82.47455041600006,85.45972075000009,85.47819254100023,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,1,0,1,0,0,7,7,8,85.47819254100023,,,,,,,,,,,,,,,,,,,85.46014729099988,85.47819254100023,85.47819254100023,85.47819254100023,85.47819254100023,85.47819254100023,85.47819254100023,85.47819254100023,85.47819254100023,85.47819254100023,0.012530083000001468,86.4390954999999,sufficient_time,50,0,1800,[0.15222222222222223],[0.09111111111111111],[1],[0],[0],[0.9602832499999749],['deck_C'],86.43960045800031,86.45320212500019,89.43739441600019,89.45613475000027,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,1,0,1,0,0,8,8,1,89.45613475000027,,,,,,,,,,,,,,,,,,,89.4377737499999,89.45613475000027,89.45613475000027,89.45613475000027,89.45613475000027,89.45613475000027,89.45613475000027,89.45613475000027,89.45613475000027,89.45613475000027,0.0019135830002596776,89.82248237500016,sufficient_time,50,0,1850,[0.5011111111111111],[0.13333333333333333],[1],[0],[0],[0.38042170900007477],['deck_D'],89.823003083,89.83687774999999,92.82102404100033,92.84024937499998,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
